Distance_(pixels),IMG_6561,IMG_6562,IMG_6563,IMG_6564,IMG_6565,IMG_6566,IMG_6567,Average
2486,51.473,37.013,2.3933,69.767,59.587,34.033,29.107,40.4819
2487,49.633,35.847,1.84,66.767,58.92,34.393,28.367,39.39528571
2488,49.187,35.893,2.2133,65.587,55.947,33.693,28.547,38.7239
2489,49.16,35.153,2.14,65.987,54.227,33.313,27.787,38.25242857
2490,49.373,35.06,2.4133,66.44,53.24,33.153,27.72,38.1999
2491,48.68,35.333,2.3333,67.393,52.133,32.973,28.453,38.18547143
2492,47.42,34.68,2.06,67.073,50.467,32.673,28.653,37.57514286
2493,48.06,34.273,2.0067,66.733,50.58,33.013,28.687,37.62181429
2494,48.253,33.44,2,66.653,50.513,33.873,28.08,37.54457143
2495,47.307,32.253,2.0867,65.727,49.247,34.72,27.34,36.95438571
2496,45.947,30.16,2,66.993,47.593,34.3,27.113,36.30085714
2497,46.02,29.093,1.8467,67.32,46.62,34.66,27.367,36.13238571
2498,45.693,28.487,1.6933,66.873,46.9,34.94,27.793,36.05418571
2499,44.987,28.68,1.5133,66.713,48.227,35.06,28.387,36.2239
2500,44.687,28.307,1.3333,67.287,47.913,35.267,27.44,36.03347143
2501,45.2,28.84,1.2,67.507,46.887,35.48,27.287,36.05728571
2502,45.773,28.513,1.0467,67.087,45.973,35.9,28.293,36.08367143
2503,45.62,26.92,1.0467,66.727,45.78,36.3,27.487,35.69724286
2504,46.88,27.027,1.6267,67.687,46.64,36.053,27.927,36.26295714
2505,47.3,26.993,1.32,67.173,45.053,36.093,29.32,36.17885714
2506,46.067,27.233,1.28,66.667,44.927,36.807,28.947,35.98971429
2507,44.487,27.44,1.22,67.233,45.967,37.387,26.833,35.79528571
2508,44.347,26.487,0.9133,66.787,45.8,37.367,25.847,35.36404286
2509,44.753,25.887,0.86,66.327,45.153,38.327,26.473,35.39714286
2510,44.98,25.493,0.8733,65.7,44.893,39.073,26.753,35.39504286
2511,45.513,25.707,0.8667,65.593,44.247,38.873,26.78,35.36852857
2512,44.993,25.747,0.8333,65.587,43.847,37.593,27.327,35.13247143
2513,44.54,25.7,0.7667,61.993,43.08,37.087,27.367,34.36195714
2514,44.7,24.847,0.7867,58.307,43.707,36.453,27.88,33.81152857
2515,44.393,24.133,0.6067,57.373,44.427,36.86,27.9,33.67038571
2516,44.133,24.613,0.5867,57.067,43.953,38.067,27.247,33.66667143
2517,46.373,25.7,0.8733,55.26,44.267,38.44,28.087,34.1429
2518,47.987,25.733,0.8267,51.893,43.44,36.84,28.6,33.6171
2519,47.147,25.14,0.7133,49.587,40.967,34.753,27.54,32.2639
2520,48.12,24.527,0.7,49.553,41.733,34.193,26.06,32.12657143
2521,47.513,23.98,0.4667,49.36,42.107,33.627,27.853,32.12952857
2522,45.807,24.193,0.4267,48.72,41.5,32.78,29.787,31.88767143
2523,43.673,24.36,0.6,49.127,42.007,32.167,30.113,31.721
2524,40.933,23.667,0.5333,49.727,41.767,31.347,29.467,31.06304286
2525,38.927,23.78,0.5067,49.207,41.093,30.6,30.407,30.64581429
2526,37.353,23.74,0.52,47.353,40.947,28.847,30.547,29.901
2527,36.3,22.98,0.46,46.96,40.293,27.393,29.607,29.14185714
2528,35.073,23.907,0.8067,47.927,39.973,27.647,31.093,29.48952857
2529,34.567,24.013,0.9067,46.727,41.007,27.96,31.78,29.56581429
2530,34.093,24.12,0.9133,46.26,41.04,27.28,33.693,29.62847143
2531,33.693,23.82,0.9867,46.753,39.993,26.2,34.72,29.45224286
2532,32.987,23.18,0.9533,46.34,39.833,25.753,33.767,28.97332857
2533,34.167,23.16,0.84,45.167,40.553,25.8,33.66,29.04957143
2534,34.36,23.22,0.6267,43.713,39.293,25.813,34.793,28.83124286
2535,32.86,22.56,0.6133,43.093,36.853,26.18,35.533,28.24175714
2536,30.213,22.26,0.52,44.46,35.307,26.66,36.273,27.95614286
2537,28.633,22.653,0.52,43.527,33.92,25.887,38.047,27.59814286
2538,28.4,22.533,0.5,42.607,33.62,25.033,39.253,27.42085714
2539,29.093,22.333,0.4067,42.813,34.393,24.607,38.887,27.50467143
2540,29.493,22.753,0.4667,42.587,33.8,24.12,38.053,27.32467143
2541,30.047,23.307,0.46,41.46,32.953,23.967,38.953,27.30671429
2542,30.527,23.173,0.4267,40.82,31.667,24.06,39.96,27.23338571
2543,30.54,22.573,0.4467,41.847,30.433,24.74,40.36,27.2771
2544,29.693,20.893,0.52,43.833,29.253,25.067,41.487,27.24942857
2545,29.493,21.5,0.52,42.74,28.953,24.9,42.347,27.20757143
2546,28.867,21.767,0.56,41.233,28.9,23.947,43.987,27.03728571
2547,28.093,21.013,0.6,40.653,28.773,22.787,45.233,26.736
2548,27.26,20.26,0.4933,40.733,28.093,22.387,45.68,26.41518571
2549,26.76,20.173,0.3867,40.633,28.307,23.06,48.08,26.77138571
2550,26.527,20.613,0.3867,39.787,28.013,24.153,51.347,27.26095714
2551,26.007,20.473,0.36,39.24,27.087,24.393,52.933,27.21328571
2552,26.193,20.48,0.3533,38.207,27.7,24.68,53.313,27.27518571
2553,25.347,21.553,0.3467,38.26,27.86,24.187,56.093,27.66381429
2554,24.72,21.82,0.46,38.42,26.833,24.187,57.787,27.74671429
2555,24.653,21.32,0.6067,39.107,25.547,24.407,58.607,27.74967143
2556,23.973,20.953,0.6067,38.933,24.527,24.98,58.173,27.44938571
2557,23.453,21.053,0.4933,37.727,23.953,25.687,59.66,27.43232857
2558,23.1,21.233,0.3933,35.907,23.513,24.647,62.773,27.36661429
2559,22.847,21.693,0.4067,35.167,23.773,23.2,62.107,27.02767143
2560,22.273,21.9,0.5533,35.2,25.233,21.213,61.58,26.85032857
2561,21.927,21.787,0.62,34.047,24.707,21.853,61.353,26.61342857
2562,21.96,21.033,0.8133,34.687,24.34,22.48,61.933,26.74947143
2563,22.16,21.06,0.7133,35.56,24.387,23.2,62.92,27.1429
2564,23.007,21.267,0.52,35.72,24.44,24.173,62.327,27.35057143
2565,24.18,20.48,0.4533,37.02,24.407,24.907,60.667,27.4449
2566,24.247,20.1,0.3933,38.16,23.813,24.187,61.933,27.54761429
2567,22.74,21.433,0.2733,37.527,22.78,22.827,65.133,27.53047143
2568,22.74,23.02,0.2933,37.28,23.533,21.927,65.467,27.75147143
2569,23.907,21.873,0.2667,37.56,24.107,21.347,64.587,27.66395714
2570,23.587,21.22,0.34,37.027,24.387,20.2,64.887,27.37828571
2571,22.833,21.46,0.3067,37.393,24.007,19.493,66.06,27.36467143
2572,22.52,21.94,0.3733,36.367,23.193,18.5,67.2,27.15618571
2573,22.693,22.633,0.36,34.507,23.347,18.087,69.16,27.25528571
2574,22.307,23.647,0.2,34.3,23.047,18.553,70.32,27.482
2575,21.993,24.607,0.1733,35.773,22.067,18.907,69.933,27.63618571
2576,22.6,26.273,0.42,37.207,22.06,19.107,70.427,28.29914286
2577,22.847,26.033,0.3667,38.113,22.873,19.367,71.64,28.74852857
2578,23.46,25.833,0.28,38.74,23.373,18.773,73.12,29.08271429
2579,22.893,26.04,0.3733,38.027,23.593,18.013,73.14,28.86847143
2580,21.96,26.253,0.4667,36.72,23.847,17.86,73.787,28.6991
2581,22.573,27.087,0.4867,36.967,23.8,17.02,75.807,29.10581429
2582,23.287,28.767,0.66,36.507,22.88,16.093,76.6,29.25628571
2583,22.753,30.273,0.72,34.867,21.86,16.467,75.98,28.98857143
2584,21.72,32.947,0.6133,33,22.707,16.74,76.293,29.14575714
2585,22.513,35.207,0.4933,33.647,22.04,16.273,76.98,29.59332857
2586,23.28,36.973,0.5,35.007,22.02,16.28,77.693,30.25042857
2587,23.653,38.213,0.5667,36.267,22.34,17.153,78.973,31.02367143
2588,23.273,40.193,0.66,36.333,22.34,17.74,79.987,31.50371429
2589,22.673,42.167,0.66,36.36,22.6,17.493,79.227,31.59714286
2590,22.92,44.24,0.4667,35.74,22.84,17.247,78.787,31.74867143
2591,23.773,46.04,0.3667,34.92,23.027,17.073,80.013,32.17324286
2592,23.387,49.72,0.5867,35.307,21.947,17.9,82.58,33.0611
2593,22.953,50.367,0.5733,34.253,20.773,16.833,80.987,32.39132857
2594,22.513,50.88,0.6733,34.82,20.26,15.893,80.227,32.1809
2595,21.987,52.56,0.54,36.627,21.327,16.187,81.86,33.01257143
2596,21.627,53.627,0.6133,37.173,22.78,16.833,83.527,33.74004286
2597,21.5,54.793,0.8267,37.547,23.933,17.12,83.027,34.10667143
2598,21.947,56.38,0.8667,37.14,22.84,16.753,82.627,34.0791
2599,22.72,57.92,0.86,36.333,20.58,16.6,83.527,34.07714286
2600,23.853,59.187,1.0667,35.86,21.38,16.167,83.607,34.44581429
2601,23.933,60.32,0.8533,36.667,22.673,15.8,83.467,34.81618571
2602,24.247,61.847,0.6267,37.087,23.76,15.16,84.067,35.25638571
2603,23.153,65.093,0.6,37.967,23.613,15.033,84.907,35.76657143
2604,21.42,68.353,0.8933,38.22,23.513,15.507,86.2,36.3009
2605,22.353,69.733,0.8267,37.7,24.32,15.867,88.7,37.07138571
2606,23.467,70.02,0.66,37,24.333,15.373,89.013,37.12371429
2607,22.74,71.48,0.78,37.747,23.86,15.153,86.367,36.87528571
2608,22.513,73.653,0.8133,39.773,23.54,15.387,87.013,37.52747143
2609,23.287,75.147,0.6867,39.287,25.353,15.587,91.24,38.65538571
2610,24.513,76.187,0.5133,38.76,27.067,16.28,91.493,39.25904286
2611,24.46,77.067,0.6,39.54,27.327,16.433,89.453,39.26857143
2612,23.193,78.833,0.74,40.907,27.54,16.26,89.427,39.55714286
2613,23.28,80.773,0.9067,42.093,28.9,17.54,90.307,40.54281429
2614,23.913,82.787,0.9733,41.353,29.547,18.387,91.233,41.17047143
2615,23.313,84.627,1.02,39.973,28.727,17.66,91.813,41.019
2616,23.933,84.713,1.1267,41.453,30.973,17.427,93.86,41.92652857
2617,24.433,85.853,1.08,42.527,32.393,17.813,92.693,42.39885714
2618,24.82,86.98,1.0667,43.107,32.82,17.46,91.56,42.54481429
2619,25.007,87.24,0.9867,42.767,32.407,17,93.047,42.63638571
2620,24.82,87.213,1.0533,41.967,32.66,16.947,95.08,42.82004286
2621,24.6,88.613,1.14,42.313,34.327,16.927,96.067,43.42671429
2622,24.453,89.587,1.1667,42.86,35.467,17.093,96.207,43.83338571
2623,24.6,89.187,1.18,43.247,35.753,17.847,95.4,43.88771429
2624,25.493,91.08,1.96,46.2,36.227,17.893,95.8,44.95042857
2625,26.013,91,1.9,47.507,38.193,18.127,97.8,45.79142857
2626,26.253,91.24,2.0933,47.913,40.08,18.407,99.16,46.44947143
2627,26.687,91.8,2.3933,47.8,41.04,18.727,98.72,46.73818571
2628,26.593,92.033,2.64,48.773,42.16,19.113,98.5,47.116
2629,25.68,92.213,2.5067,51.153,43.82,19.54,99.98,47.84181429
2630,25.233,93.127,2.5133,52.98,44.913,19.307,101.28,48.47904286
2631,26.013,94.127,2.7133,53.667,45.04,18.94,101.28,48.82575714
2632,26.673,95.053,3.8067,57.127,47.393,19.52,102.193,50.25224286
2633,26.06,95.733,3.7733,59.6,47.64,19.98,102.7,50.78375714
2634,24.813,95.947,3.8067,61.32,47.933,20.633,103.707,51.16567143
2635,23.94,95.827,3.9867,61.433,48.153,20.627,104.207,51.16767143
2636,23.573,95.7,4.44,61.153,48.28,20.38,104.367,51.12757143
2637,25.307,98.36,5.0933,62.3,49.16,21.167,105.553,52.42004286
2638,26.973,101.093,5.2867,64.44,50.227,21.573,106.593,53.74081429
2639,27.9,100.147,5.06,66.427,51.02,21.013,106.22,53.96957143
2640,28.327,98.653,5.8,70.64,52.487,21.227,105.927,54.723
2641,29.78,99.793,5.9533,73.173,53.06,21.607,106.153,55.64561429
2642,31.34,101.52,5.7867,73.32,54.867,21.353,106.867,56.43624286
2643,32.527,102.86,5.4533,74.073,55.687,21.153,107.327,57.01147143
2644,34.847,103.087,5.44,76.507,56.1,21.78,107.887,57.94971429
2645,38.72,102.687,5.5267,79.933,59.2,23.127,108.587,59.68295714
2646,41.853,102.387,5.7067,84.387,62.967,23.313,108.827,61.34867143
2647,42.613,102.413,5.6933,87.747,64.033,22.667,108.587,61.96475714
2648,44.12,104.4,5.96,92.913,65.74,22.973,110.007,63.73042857
2649,46.04,103.613,5.9067,96.78,68.247,23.713,109.687,64.85524286
2650,48.453,104.087,6.08,100.18,68.5,23.94,110.653,65.98471429
2651,50.427,105.667,6.1467,101.987,68.953,24.727,111.433,67.04867143
2652,52.76,106.867,6.1867,104.127,70.967,25.727,110.86,68.21352857
2653,58.093,106.907,6.2,107.347,73.9,26.173,111.22,69.97714286
2654,63.54,107.313,5.7,109.767,76.687,25.513,112.48,71.57142857
2655,66.407,108.207,5.14,111.2,78.5,25.107,113.227,72.54114286
2656,68.88,110.58,5.3333,114.393,79.453,25.167,112.427,73.74761429
2657,69.827,109.693,5.0867,115.873,80.013,26.233,112.493,74.1741
2658,71.453,109.667,5.3933,118.047,80.913,26.787,113.647,75.12961429
2659,72.327,111.267,6.3933,119.58,83.56,27.007,114.927,76.43732857
2660,72.387,112.04,7.54,119.56,85.56,27.36,114.4,76.97814286
2661,74.727,111.6,8.0467,120.173,85.2,27.26,114.26,77.32381429
2662,77.167,111.253,7.1133,122.367,85.967,27.58,114.76,78.02961429
2663,78.587,111.953,5.6933,124.607,87.793,28.567,114.68,78.84004286
2664,79.087,113.013,6.08,127.253,91.013,29.873,114.84,80.16557143
2665,81.253,113.233,6.44,127.513,92.02,29.66,114.48,80.657
2666,83.42,113.607,7.1,126.867,92.867,29.273,115.353,81.21242857
2667,85.407,113.627,7.02,128.04,93.353,28.347,116.693,81.78385714
2668,87.54,114.073,6.9333,130.367,93.907,27.92,116.78,82.5029
2669,89.28,114.373,7.66,130.6,95.047,29.147,116.04,83.16385714
2670,90.013,114.833,8.1,130.267,95.36,30.313,115.573,83.49414286
2671,90.333,114.873,7.6,131.007,94.727,29.893,115.673,83.44371429
2672,92.053,115.647,7.7333,133.907,94.667,29.427,117.153,84.36961429
2673,91.413,114.633,7.7333,133.547,95.92,29.567,116.113,84.13232857
2674,92.28,115.2,8.3067,134.893,96.6,29.613,115.5,84.62752857
2675,92.56,116.54,8.1067,136.053,95.647,29.833,116.62,85.05138571
2676,92.593,116.56,7.3,136.16,94.913,30.407,117.987,85.13142857
2677,94.353,116.52,7.2,137.18,96.54,31.207,118.087,85.86957143
2678,95.147,116.727,7.6,138.387,97.98,30.82,117.66,86.33157143
2679,95.053,116.827,7.3667,138.713,97.993,29.853,118,86.25795714
2680,94.767,116.187,8.2867,140.173,97.96,30.873,118.56,86.68667143
2681,94.567,116.527,8.0733,140.007,97.867,31.6,116,86.37732857
2682,94.587,116.787,7.22,140.507,99.653,32.433,115.913,86.72857143
2683,96.1,117.647,7.2,142.5,100.813,33.533,118.093,87.98371429
2684,97.953,118.833,8.2,143.64,100.127,34.44,119.333,88.93228571
2685,97.94,118.193,8.12,142.747,101.02,35.147,119.053,88.88857143
2686,97.78,116.947,7.2867,142.287,102.273,36.413,118.14,88.73238571
2687,99.267,116.707,7.46,143.553,102.24,38.187,116.9,89.18771429
2688,101.213,118.533,8.3533,146.86,103.693,40.067,117.913,90.94747143
2689,99.767,117.773,8.6,147.36,104.593,40.553,118.473,91.017
2690,100.52,117.533,9.2333,147.393,104.493,40.707,119.48,91.33704286
2691,104.287,118.253,9.5,148.453,104.413,41.067,119.78,92.25042857
2692,105.96,118.947,9.68,149.627,105.72,41.553,118.94,92.91814286
2693,105.093,118.827,10.1467,150.153,107.2,42.167,117.82,93.0581
2694,105.22,118.467,10.1067,151.647,108.22,42.927,117.76,93.47824286
2695,105.753,118.647,9.08,152.853,109.04,43.807,118.46,93.94857143
2696,107.447,119.127,8.7867,152.727,109.213,45.267,119.46,94.57538571
2697,108.487,119.147,10.06,152.74,109.973,47.053,119.18,95.23428571
2698,108.84,119.347,10.9933,152.667,111.013,48.48,119.533,95.83904286
2699,108.167,118.907,10.6067,153.493,111.493,48.94,119.313,95.84567143
2700,109.88,118.547,9.7667,154.5,111.38,49.4,118.4,95.98195714
2701,112.467,119.707,9.8133,155.067,112.08,50.933,119.16,97.03247143
2702,112.32,120.287,10.0733,155,112.393,51.827,119.74,97.37718571
2703,111.62,119.507,9.4467,154.84,111.94,52.107,118.713,96.88195714
2704,112.7,119.127,10.46,156.253,111.667,53.247,119.22,97.52485714
2705,111.973,119.747,10.22,156.92,112.067,53.527,119.647,97.72871429
2706,112.473,119.727,10.5933,157.133,113.12,54.453,119.807,98.18661429
2707,113.653,119.447,10.8733,157.427,114.2,55.227,119.987,98.68775714
2708,114.133,119.727,10.96,157.813,114.473,55.34,120.607,99.00757143
2709,114.273,120.207,11.08,158.44,114.233,55.74,121.147,99.30285714
2710,114.26,120.407,10.88,158.573,114.193,56.093,120.113,99.217
2711,114.32,120.467,10.1667,158.213,114.333,55.433,118.213,98.7351
2712,114.813,120.727,9.8467,159.273,115.593,56.787,119.493,99.50467143
2713,114.867,119.747,9.52,159.367,116.213,56.747,119.773,99.462
2714,115.987,119.487,9.8067,159.84,116.093,56.247,119.853,99.61624286
2715,116.76,120.747,10,160.813,116.153,57.507,120.153,100.3047143
2716,115.94,121.507,10.7467,161.613,116.08,58.107,120.54,100.6476714
2717,115.713,120.587,11.4667,161.927,115.92,57.587,120.5,100.5286714
2718,116.5,119.807,11.1867,161.707,116.7,58,119.84,100.5343857
2719,117.027,120.32,10.6133,161.667,117.453,57.993,119.247,100.6171857
2720,117.253,120.693,10.6,163.347,118.467,58.26,120.753,101.339
2721,117.493,121.353,10.8933,162.8,118.547,59.32,118.693,101.2999
2722,118.367,121.553,10.32,164.187,118.427,60.66,118.893,101.7724286
2723,118.287,120.313,10.08,165.587,118.067,60.2,120.513,101.8638571
2724,118.153,119.24,10.9,165.293,118.107,59.247,120.933,101.6961429
2725,119.353,120.4,10.9333,165.973,118.527,60.707,120.953,102.4066143
2726,120.333,121.673,10.4333,166.327,119.08,62.427,120.633,102.9866143
2727,119.313,121.393,10.5467,165.147,119.44,61.947,119.653,102.4913857
2728,119.32,120.813,11.28,165.953,119.48,61.853,120.033,102.676
2729,120.72,120.473,10.8933,167.113,119.06,63.16,119.793,103.0303286
2730,121.613,120.687,10.8067,167.467,118.867,64.66,120.033,103.4476714
2731,121.173,120.387,10.44,167.207,120.007,64.787,120.073,103.4391429
2732,121.073,119.76,9.9533,167.74,121.76,64.453,120.073,103.5446143
2733,122.453,120.667,10.4467,168.88,121.66,65.24,120.413,104.2513857
2734,123.153,121.5,11.2267,168.993,120.447,66.447,120.433,104.5999571
2735,122.64,120.36,11.1067,168.567,119.947,66.853,119.693,104.1666714
2736,122.473,120.553,10.34,168.853,122.227,68.333,119.867,104.6637143
2737,122.993,121.88,10.08,170.52,122.187,68.94,120.787,105.341
2738,123.913,121.607,10.3467,171.653,121.867,69.527,120.827,105.6772429
2739,123.913,120.347,10.7467,170.873,122.107,69.787,120.007,105.3972429
2740,122.947,119.787,10.5,169.853,122.367,69.913,119.547,104.9877143
2741,123.287,120.047,10.56,170.153,122.267,69.847,119.247,105.0582857
2742,123.567,120.147,11.3733,170.707,121.747,69.987,119.167,105.2421857
2743,122.467,120.647,10.7267,170.587,121.767,70.04,119.587,105.1173857
2744,122.54,121.147,10.9133,171.173,122.587,72.28,120.36,105.8571857
2745,123.06,120.247,10.02,170.88,122.527,72.193,119.62,105.5067143
2746,123.093,119.427,10.12,170.767,122.487,72.013,118.993,105.2714286
2747,123.113,119.367,10.9867,171.667,122.507,71.373,118.873,105.4123857
2748,123.467,119.92,10.9933,172.327,123.047,71.127,118.947,105.6897571
2749,123.727,120.12,10.5867,171.747,123.373,72.22,119.887,105.9515286
2750,123.16,120.067,10.4667,171.053,122.987,73.173,120.02,105.8466714
2751,122.46,120.387,10.4933,171.347,122.327,72.98,119.08,105.5820429
2752,123.42,120.187,10.5467,171.56,123.313,71.86,119.033,105.7028143
2753,124.24,119.733,11.1867,171.287,122.353,72.767,118.913,105.7828143
2754,123.513,119.753,11.7067,171.587,122.953,72.753,118.733,105.8569571
2755,122.113,119.933,11.1533,172.233,123.473,72.973,118.733,105.8016143
2756,122.26,119.44,10.7467,172.187,122.893,73.233,119.113,105.6961
2757,123.78,119.28,11.2533,172.067,123.173,73.573,119.293,106.0599
2758,124.06,119.56,11.2267,171.893,123.573,74.087,118.753,106.1646714
2759,123.5,119.34,10.1667,171.273,123.073,74.047,118.133,105.6475286
2760,123.147,119.827,9.8867,171.833,122.373,73.867,118.913,105.6923857
2761,123.247,119.727,10.1267,171.593,122.913,74.307,118.753,105.8095286
2762,123.24,119.127,10.3933,171.213,124.413,74.693,117.607,105.8123286
2763,123.66,118.767,10.4267,171.1,124.373,74.113,118.107,105.7923857
2764,124.473,118.927,10.6267,171.987,123.033,73.26,118.613,105.8456714
2765,124.393,119.307,11.1733,172.627,123.113,74.14,118.633,106.1980429
2766,123.633,119.627,11.16,171.827,123.533,75.54,118.94,106.3228571
2767,123.187,119.907,10.4067,170.327,122.653,75.927,117.44,105.6925286
2768,124.053,118.493,10.0933,171.447,123.233,75.02,116.427,105.5380429
2769,123.327,118.913,10.6733,173.307,123.713,74.807,117.667,106.0581857
2770,123.513,119.927,10.6267,173.687,123.547,75.433,118.607,106.4772429
2771,124.653,120.007,10.2867,171.927,122.907,76.333,117.927,106.2915286
2772,124.713,119.127,10.3133,170.573,122.827,75.993,116.76,105.7580429
2773,123.953,119.107,10.06,170.833,122.947,75.513,116.98,105.6275714
2774,123.593,119.267,10.0933,171.553,123.167,75.427,117.633,105.8190429
2775,124.153,118.727,10.6733,171.653,123.787,75.693,117.293,105.9970429
2776,124.993,119.667,10.58,172.74,124.287,77.067,117.613,106.7067143
2777,123.813,119.367,10.5067,173.4,123.347,77.347,117.813,106.5133857
2778,123.513,119.047,10.7267,173.08,122.72,77.06,116.84,106.1409571
2779,124.153,118.727,10.3267,170.92,122.9,76.82,115.84,105.6695286
2780,124.713,118.447,9.4667,169.913,123.427,76.1,115.727,105.3991
2781,124.613,119.327,10.0333,171.927,123.387,76.48,116.927,106.0991857
2782,124.24,119.227,10.6667,172.653,122.953,78,117.593,106.4761
2783,124.187,117.927,10.4,170.793,122.54,77.82,116.453,105.7314286
2784,124.34,118.527,11.2,171.247,122.827,77.84,115.74,105.9601429
2785,124.593,118.027,10.4533,171.887,123.06,78.6,115.34,105.9943286
2786,124.373,118.093,9.8867,171.907,122.7,78.6,115.053,105.8018143
2787,124.093,118.833,9.7933,171.267,122.313,77.86,115.753,105.7017571
2788,124.433,118.7,9.9933,171.34,123.007,77.047,116.173,105.8133286
2789,125.153,117.42,10.6067,172.26,124.347,77.927,115.293,106.1438143
2790,125.353,117.36,10.76,172.007,123.907,78.867,114.08,106.0477143
2791,124.573,118.5,10.1733,170.567,122.027,77.827,113.96,105.3753286
2792,123.973,119.34,10.54,171.227,121.84,77.82,114.813,105.6504286
2793,124.893,118.04,10.1667,172.147,122.92,78.14,115.013,105.9028143
2794,124.613,117.02,10.1933,171.967,123.58,78.06,114.78,105.7447571
2795,123.773,117.26,10.7733,171.553,122.56,77.26,113.34,105.2170429
2796,124.213,117.44,10.74,171.147,121.76,77.46,112.167,104.9895714
2797,124.353,117.04,10.9067,171.633,122.9,77.6,113.227,105.3799571
2798,123.873,116.593,11.3333,172.44,123.76,77.4,114.067,105.6380429
2799,123.873,116.473,10.72,171.5,123.2,78.7,113.393,105.4084286
